user_id,purpose_id_1,purpose_id_2,purpose_id_3,purpose_id_4,purpose_id_5,purpose_id_6,purpose_id_7,purpose_id_8,purpose_id_9,purpose_id_10,purpose_id_11,purpose_id_12,purpose_id_13,purpose_id_14,purpose_id_15
17797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17798,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
17800,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
17822,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
17828,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17832,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17839,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17841,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0
17854,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17856,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
17860,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
17874,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0
17909,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
17920,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
17924,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
17929,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17937,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
17939,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
17949,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
17962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17964,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
17966,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
17970,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
17986,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17992,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
17998,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
18022,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
18026,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
18049,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0
18065,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
18066,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
18071,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
18080,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0
18092,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18100,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
18116,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
18119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18120,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
18121,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
18124,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
18125,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
18144,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
18146,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
18148,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18172,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
18178,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
18187,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
18221,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1
18223,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
18246,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0
18248,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1
18265,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
18267,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
18273,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18276,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
18320,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
18324,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
18327,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1
18336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18337,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
18339,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
18347,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
18351,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
18360,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0
18379,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0
18389,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
18390,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
18413,2,2,0,0,2,0,0,0,2,0,0,0,0,0,2
18416,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
18417,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
18420,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
18427,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18433,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
18443,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
18446,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
18449,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
18455,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
18458,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
18459,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
18462,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
18467,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
18473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
18478,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
18481,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
18489,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
18493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18507,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
18515,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
18524,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
18529,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
18548,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18561,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18568,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
18570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18585,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18586,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
18615,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18620,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
18621,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
18634,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
18637,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
18646,0,0,1,1,0,0,2,0,0,2,0,2,2,0,0
18648,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
18664,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
18670,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1
18685,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18697,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
18699,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
18707,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
18732,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
18738,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
18743,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
18754,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18772,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
18798,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
18826,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18827,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
18843,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
18855,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18856,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
18867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18884,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
18894,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18905,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18918,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
18921,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
18934,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
18951,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
18953,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18960,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18967,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18973,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1
18975,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
18979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19007,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
19008,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
19010,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
19013,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
19019,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
19026,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1
19036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19070,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1
19084,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
19085,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
19097,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
19103,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1
19113,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
19115,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
19124,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19128,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
19148,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
19165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19167,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
19182,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
19191,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
19195,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
19241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19266,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
19268,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
19269,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
19276,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
19289,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
19305,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19311,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
19331,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19350,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
19357,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
19366,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1
19367,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
19373,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
19375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19379,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
19391,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1
19415,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
19437,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
19440,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
19478,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19491,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
19503,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
19506,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1
19507,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19514,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
19598,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0
19602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19607,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0
19608,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19617,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
19626,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
19637,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
19648,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0
19650,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
19668,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
19670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19672,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1
19700,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0
19740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19755,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
19772,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
19804,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
19808,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
19855,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0
19858,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
19863,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19885,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19895,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19900,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
19910,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19930,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1
19948,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
19952,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
19955,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
19990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19992,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
19998,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
20036,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20056,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1
20065,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20080,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
20091,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1
20124,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
20131,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1
20139,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
20141,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
20156,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
20157,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1
20159,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
20162,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
20171,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20180,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
20198,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20199,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
20223,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
20229,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
20233,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20236,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
20240,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
20241,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
20249,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
20275,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
20309,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
20315,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
20323,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20341,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
20346,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
20375,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
20385,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20389,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
20421,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20424,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
20436,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20437,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20446,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
20447,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20477,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
20505,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
20517,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
20532,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
20537,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20541,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
20543,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20553,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20598,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
20599,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
20600,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
20603,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
20634,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
20672,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
20686,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
20690,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
20701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20715,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
20721,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20735,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
20749,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
20755,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
20764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20771,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20791,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
20794,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
20816,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
20869,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
20876,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20884,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
20898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20908,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
20909,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
20912,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
20935,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
20937,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
20951,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
20955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20958,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
20963,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20979,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20985,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20987,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
21004,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0
21009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21023,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
21027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21034,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
21039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21041,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
21050,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21055,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1
21056,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
21080,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
21081,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1
21098,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
21120,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
21122,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
21123,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
21134,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21143,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
21164,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
21173,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
21190,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21223,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
21236,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
21247,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21276,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
21284,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
21286,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
21288,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
21294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21352,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
21355,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
21375,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21380,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
21398,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
21456,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
21469,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21477,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
21487,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
21489,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
21492,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
21505,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
21511,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
21538,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
21574,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
21601,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
21624,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
21681,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
21730,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
21731,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
21758,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
21780,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
21809,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
21811,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
21823,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
21848,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1
21853,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0
21856,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1
21859,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
21883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21888,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
21904,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
21912,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
21920,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1
21932,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21950,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
21998,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
22008,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
22013,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
22027,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
22037,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
22057,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
22081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22106,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
22112,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
22120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22140,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
22158,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
22169,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
22221,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22232,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
22236,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
22244,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
22255,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0
22263,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1
22271,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
22280,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
22299,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
22301,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
22338,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22368,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
22390,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
22396,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22407,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
22409,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0
22428,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
22435,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
22440,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
22450,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
22455,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22465,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1
22469,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
22471,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
22480,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22484,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
22513,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
22517,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
22533,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
22534,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
22537,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
22540,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
22560,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
22576,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22595,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
